ProjectedLong,ProjectedLat,PSA_NUM2025,DIST_NUM2025,TRACTCEN,BLKGRPCEN,CenPOP2020,UniqueID,Long,Lat
-8350285.287,4872578.669,81,8,34900,2,2517,3490000020,-75.011889,40.045653
-8350558.465,4871974.78,81,8,34900,3,945,3490000030,-75.014343,40.0415
-8351003.409,4871941.192,81,8,34900,4,1184,3490000040,-75.01834,40.041269
-8347256.395,4873023.211,82,8,35100,1,919,3510000010,-74.98468,40.04871
-8347741.191,4872934.504,82,8,35100,2,1414,3510000020,-74.989035,40.0481
-8347576.661,4872607.752,82,8,35100,3,1935,3510000030,-74.987557,40.045853
-8347436.176,4874705.439,82,8,35200,1,2294,3520000010,-74.986295,40.060277
-8348369.478,4873380.517,82,8,35200,2,897,3520000020,-74.994679,40.051167
-8348921.623,4873842.111,81,8,35200,3,1680,3520000030,-74.999639,40.054341
-8347334.096,4875983.844,82,8,35301,1,2495,3530100010,-74.985378,40.069066
-8347910.063,4876090.325,82,8,35301,2,1967,3530100020,-74.990552,40.069798
-8347758.557,4875102.95,82,8,35301,3,798,3530100030,-74.989191,40.06301
-8348011.252,4877113.44,82,8,35302,1,2133,3530200010,-74.991461,40.076831
-8348531.114,4876781.895,82,8,35302,2,2586,3530200020,-74.996131,40.074552
-8347377.065,4880054.05,83,8,36100,1,982,3610000010,-74.985764,40.097041
-8348483.247,4880917.774,83,8,36100,2,1134,3610000020,-74.995701,40.102976
-8347368.271,4879587.656,83,8,36100,3,1913,3610000030,-74.985685,40.093836
-8347251.052,4877513.522,82,8,36201,1,1645,3620100010,-74.984632,40.079581
-8347264.966,4878347.925,83,8,36201,2,828,3620100020,-74.984757,40.085316
-8347922.753,4877748.486,82,8,36201,3,1439,3620100030,-74.990666,40.081196
-8347486.27,4877257.613,82,8,36201,4,1181,3620100040,-74.986745,40.077822
-8346808.111,4877415.755,82,8,36202,1,2263,3620200010,-74.980653,40.078909
-8346822.917,4879127.395,83,8,36202,2,1385,3620200020,-74.980786,40.090673
-8346406.805,4878652.896,83,8,36202,3,2543,3620200030,-74.977048,40.087412
-8345755.363,4877907.654,83,8,36203,1,1565,3620300010,-74.971196,40.08229
-8345598.625,4877366.581,83,8,36203,2,1094,3620300020,-74.969788,40.078571
-8346272.442,4876852.887,83,8,36203,3,2475,3620300030,-74.975841,40.07504
-8345622.447,4879375.348,83,8,36301,1,2103,3630100010,-74.970002,40.092377
-8345048.595,4879685.88,83,8,36301,2,1740,3630100020,-74.964847,40.094511
-8346554.859,4879753.256,83,8,36302,1,1482,3630200010,-74.978378,40.094974
-8346954.608,4880311.486,83,8,36302,2,2230,3630200020,-74.981969,40.09881
-8346276.115,4881028.529,83,8,36303,1,2158,3630300010,-74.975874,40.103737
-8345978.67,4880554.666,83,8,36303,2,1434,3630300020,-74.973202,40.100481
-8345801.227,4880349.76,83,8,36303,3,1616,3630300030,-74.971608,40.099073
-8345095.016,4880471.859,83,8,36303,4,1487,3630300040,-74.965264,40.099912
-8353550.51,4874757.363,81,8,980200,1,336,98020000010,-75.041221,40.060634
-8347814.328,4878782.104,83,8,980300,1,0,98030000010,-74.989692,40.0883
-8349724.905,4880039.498,83,8,980300,2,0,98030000020,-75.006855,40.096941
-8350225.842,4877740.629,82,8,980300,3,3,98030000030,-75.011355,40.081142
-8350542.324,4870797.646,81,8,989100,1,1857,98910000010,-75.014198,40.033404
-8350936.283,4871367.003,81,8,989100,2,1,98910000020,-75.017737,40.03732
-8350978.696,4870365.27,81,8,989100,3,1830,98910000030,-75.018118,40.03043
-8348689.411,4871864.563,81,8,989100,4,0,98910000040,-74.997553,40.040742
-8368357.672,4859730.748,93,9,300,1,1344,30000010,-75.174236,39.957242
-8368632.075,4859632.72,93,9,300,2,222,30000020,-75.176701,39.956567
-8367393.089,4859691.101,94,9,300,3,1096,30000030,-75.165571,39.956969
-8367895.251,4859595.833,93,9,300,4,751,30000040,-75.170082,39.956313
-8368701.538,4859914.025,93,9,300,5,1088,30000050,-75.177325,39.958504
-8368552.259,4859393.973,93,9,401,1,1314,40100010,-75.175984,39.954923
-8368363.572,4859100.195,93,9,401,2,760,40100020,-75.174289,39.9529
-8368637.307,4859117.766,93,9,401,3,1049,40100030,-75.176748,39.953021
-8367453.535,4859029.91,94,9,403,1,20,40300010,-75.166114,39.952416
-8367469.454,4859035.864,94,9,403,2,1119,40300020,-75.166257,39.952457
-8368127.798,4859029.184,93,9,404,1,1062,40400010,-75.172171,39.952411
-8368127.798,4859336.03,93,9,404,2,2036,40400020,-75.172171,39.954524
-8367943.452,4859334.142,93,9,404,3,724,40400030,-75.170515,39.954511
-8367204.959,4859048.062,94,9,500,2,33,50000020,-75.163881,39.952541
-8367965.605,4858805.408,93,9,701,1,679,70100010,-75.170714,39.95087
-8368202.604,4858866.398,93,9,701,2,849,70100020,-75.172843,39.95129
-8367501.737,4858734.835,94,9,701,3,1194,70100030,-75.166547,39.950384
-8368480.346,4858859.863,93,9,702,1,699,70200010,-75.175338,39.951245
-8368806.624,4858954.398,93,9,702,2,1313,70200020,-75.178269,39.951896
-8368793.265,4858664.988,93,9,801,1,515,80100010,-75.178149,39.949903
-8368996.646,4858679.219,93,9,801,2,1233,80100020,-75.179976,39.950001
-8368635.748,4858657.437,93,9,803,1,868,80300010,-75.176734,39.949851
-8368443.834,4858641.174,93,9,803,2,1314,80300020,-75.17501,39.949739
-8368143.271,4858444.851,93,9,803,3,917,80300030,-75.17231,39.948387
-8368269.953,4858635.656,93,9,803,4,1364,80300040,-75.173448,39.949701
-8367892.913,4858578.588,93,9,805,1,1912,80500010,-75.170061,39.949308
-8367725.155,4858509.614,94,9,805,2,675,80500020,-75.168554,39.948833
-8367382.18,4858372.103,94,9,806,1,1483,80600010,-75.165473,39.947886
-8367551.83,4858431.347,94,9,806,2,1219,80600020,-75.166997,39.948294
-8369229.749,4858310.245,93,9,1201,1,869,120100010,-75.18207,39.94746
-8368708.329,4858367.456,93,9,1201,2,1101,120100020,-75.177386,39.947854
-8368227.985,4858045.974,93,9,1203,1,995,120300010,-75.173071,39.94564
-8368196.482,4858286.141,93,9,1203,2,832,120300020,-75.172788,39.947294
-8367711.463,4858196.695,94,9,1204,1,1808,120400010,-75.168431,39.946678
-8367852.504,4857999.364,94,9,1204,2,1237,120400020,-75.169698,39.945319
-8367516.654,4857941.429,94,9,1204,3,969,120400030,-75.166681,39.94492
-8367540.476,4860062.16,91,9,12501,1,1498,1250100010,-75.166895,39.959524
-8367587.898,4860382.545,91,9,12501,2,4,1250100020,-75.167321,39.96173
-8367131.599,4860426.261,91,9,12501,3,615,1250100030,-75.163222,39.962031
-8367113.9,4860004.503,91,9,12501,4,818,1250100040,-75.163063,39.959127
-8368117.334,4860568.449,91,9,12502,1,957,1250200010,-75.172077,39.96301
-8368761.539,4860383.997,93,9,12502,2,2052,1250200020,-75.177864,39.96174
-8368448.398,4860675.345,91,9,12502,3,366,1250200030,-75.175051,39.963746
-8367830.797,4860530.396,91,9,12502,4,751,1250200040,-75.169503,39.962748
-8367873.766,4860294.968,91,9,12502,5,1015,1250200050,-75.169889,39.961127
-8367083.064,4861365.695,91,9,13300,1,2041,1330000010,-75.162786,39.968499
-8367219.208,4860712.672,91,9,13300,2,1068,1330000020,-75.164009,39.964003
-8367173.79,4860959.584,91,9,13300,3,948,1330000030,-75.163601,39.965703
-8368729.368,4861089.869,91,9,13401,1,1295,1340100010,-75.177575,39.9666
-8368327.171,4860908.022,91,9,13401,2,1676,1340100020,-75.173962,39.965348
-8367949.686,4861010.855,91,9,13402,1,1127,1340200010,-75.170571,39.966056
-8367514.65,4861037.145,91,9,13402,2,750,1340200020,-75.166663,39.966237
-8367769.905,4860762.489,91,9,13402,3,1758,1340200030,-75.168956,39.964346
-8367922.858,4861501.07,91,9,13500,1,735,1350000010,-75.17033,39.969431
-8367608.158,4861484.366,91,9,13500,2,2205,1350000020,-75.167503,39.969316
-8368189.914,4861652.133,91,9,13500,3,1312,1350000030,-75.172729,39.970471
-8368641.426,4861391.114,91,9,13601,1,1289,1360100010,-75.176785,39.968674
-8369046.74,4861476.232,91,9,13601,2,1622,1360100020,-75.180426,39.96926
-8368705.657,4861750.616,91,9,13602,1,758,1360200010,-75.177362,39.971149
-8369345.855,4861880.912,91,9,13602,2,1290,1360200020,-75.183113,39.972046
-8368950.337,4861809.735,91,9,13602,3,1036,1360200030,-75.17956,39.971556
-8368487.582,4861731.733,91,9,13602,4,692,1360200040,-75.175403,39.971019
-8369385.151,4861212.022,91,9,980001,2,3,98000100020,-75.183466,39.967441
-8377025.23,4850375.604,121,12,5400,1,1191,540000010,-75.252098,39.892794
-8376490.452,4852822.698,121,12,5500,1,1955,550000010,-75.247294,39.909658
-8376232.079,4852745.201,121,12,5500,2,1021,550000020,-75.244973,39.909124
-8376908.679,4851627.081,121,12,5500,3,917,550000030,-75.251051,39.901419
-8376187.329,4852195.776,121,12,5500,4,1605,550000040,-75.244571,39.905338
-8376288.407,4851359.506,121,12,5600,1,1061,560000010,-75.245479,39.899575
-8375495.812,4853056.788,121,12,6000,1,2332,600000010,-75.238359,39.911271
-8375055.432,4852796.14,121,12,6000,2,1403,600000020,-75.234403,39.909475
-8375342.525,4853472.01,121,12,6000,3,775,600000030,-75.236982,39.914132
-8375783.684,4853502.634,121,12,6000,4,1371,600000040,-75.240945,39.914343
-8375540.562,4853897.265,122,12,6000,5,726,600000050,-75.238761,39.917062
-8374527.332,4853679.265,123,12,6100,1,2271,610000010,-75.229659,39.91556
-8374342.208,4854053.293,123,12,6100,2,1109,610000020,-75.227996,39.918137
-8374536.683,4854364.195,123,12,6200,1,1036,620000010,-75.229743,39.920279
-8374742.736,4854185.519,123,12,6200,2,991,620000020,-75.231594,39.919048
-8374937.767,4854008.444,121,12,6200,3,913,620000030,-75.233346,39.917828
-8374977.842,4854160.264,123,12,6200,4,1558,620000040,-75.233706,39.918874
-8375123.671,4855083.284,122,12,6300,1,686,630000010,-75.235016,39.925233
-8375188.57,4854919.837,123,12,6300,2,965,630000020,-75.235599,39.924107
-8375356.774,4854725.039,122,12,6300,3,902,630000030,-75.23711,39.922765
-8375892.332,4854263.027,122,12,6300,4,1469,630000040,-75.241921,39.919582
-8375507.055,4855547.511,122,12,6400,1,1340,640000010,-75.23846,39.928431
-8375874.187,4855511.656,122,12,6400,2,1235,640000020,-75.241758,39.928184
-8375924.169,4854928.401,122,12,6400,3,1974,640000030,-75.242207,39.924166
-8374731.492,4856323.45,122,12,6500,1,1486,650000010,-75.231493,39.933776
-8375824.204,4857781.13,124,12,6500,2,1167,650000020,-75.241309,39.943816
-8374902.368,4856837.824,122,12,6500,3,2010,650000030,-75.233028,39.937319
-8375061.109,4855465.929,122,12,6600,1,875,660000010,-75.234454,39.927869
-8374759.879,4855297.25,123,12,6600,2,1233,660000020,-75.231748,39.926707
-8374406.217,4856073.459,122,12,6600,3,1484,660000030,-75.228571,39.932054
-8373774.479,4855290.863,123,12,6700,1,1413,670000010,-75.222896,39.926663
-8374460.541,4854836.808,123,12,6700,2,1290,670000020,-75.229059,39.923535
-8373933.443,4854538.519,123,12,6700,3,2942,670000030,-75.224324,39.92148
-8374168.55,4855109.848,123,12,6700,4,1805,670000040,-75.226436,39.925416
-8373456.105,4856919.853,123,12,7000,1,932,700000010,-75.220036,39.937884
-8373645.014,4856759.57,123,12,7000,2,714,700000020,-75.221733,39.93678
-8373936.003,4856356.26,123,12,7000,3,824,700000030,-75.224347,39.934002
-8373893.479,4856521.908,123,12,7000,4,614,700000040,-75.223965,39.935143
-8373400.223,4856571.124,123,12,7000,5,808,700000050,-75.219534,39.935482
-8374278.088,4856718.628,124,12,7101,1,822,710100010,-75.22742,39.936498
-8374057.008,4856936.985,124,12,7101,2,888,710100020,-75.225434,39.938002
-8373810.658,4857171.608,124,12,7101,3,727,710100030,-75.223221,39.939618
-8374045.764,4857632.884,124,12,7102,1,972,710200010,-75.225333,39.942795
-8374479.91,4857039.777,124,12,7102,2,1161,710200020,-75.229233,39.93871
-8374192.929,4857283.694,124,12,7102,3,922,710200030,-75.226655,39.94039
-8374422.469,4857587.438,124,12,7102,4,827,710200040,-75.228717,39.942482
-8374687.855,4857303.44,124,12,7102,5,792,710200050,-75.231101,39.940526
-8375009.568,4857549.106,124,12,7200,1,891,720000010,-75.233991,39.942218
-8374730.157,4858156.183,124,12,7200,2,728,720000020,-75.231481,39.946399
-8374714.794,4857664.827,124,12,7200,3,572,720000030,-75.231343,39.943015
-8374458.871,4857883.495,124,12,7200,4,640,720000040,-75.229044,39.944521
-8374841.476,4857857.359,124,12,7200,5,743,720000050,-75.232481,39.944341
-8375197.142,4857974.099,124,12,7200,6,928,720000060,-75.235676,39.945145
-8373473.693,4857693.721,124,12,7300,1,900,730000010,-75.220194,39.943214
-8373734.96,4857606.603,124,12,7300,2,782,730000020,-75.222541,39.942614
-8373654.142,4857972.357,124,12,7300,3,645,730000030,-75.221815,39.945133
-8374027.285,4858105.652,124,12,7300,4,880,730000040,-75.225167,39.946051
-8372945.371,4857431.354,123,12,7400,3,725,740000030,-75.215448,39.941407
-8373293.801,4857278.903,123,12,7400,4,1471,740000040,-75.218578,39.940357
-8373060.476,4856913.465,123,12,7400,5,650,740000050,-75.216482,39.93784
-8373457.886,4858122.35,124,12,7800,3,836,780000030,-75.220052,39.946166
-8372162.906,4856800.657,123,12,39100,1,0,3910000010,-75.208419,39.937063
-8372922.105,4856002.179,123,12,39100,2,1142,3910000020,-75.215239,39.931563
-8373306.269,4855903.027,123,12,39100,3,752,3910000030,-75.21869,39.93088
-8373244.821,4856127.754,123,12,39100,4,683,3910000040,-75.218138,39.932428
-8376365.106,4849633.062,121,12,980901,1,29,98090100010,-75.246168,39.887676
-8373611.618,4851392.88,121,12,980901,2,0,98090100020,-75.221433,39.899805
-8372582.581,4850110.818,121,12,980901,3,0,98090100030,-75.212189,39.890969
-8372698.242,4854650.14,123,12,980901,4,3,98090100040,-75.213228,39.922249
-8372643.25,4853391.896,121,12,980901,5,0,98090100050,-75.212734,39.91358
-8375173.319,4851164.198,121,12,980901,6,10,98090100060,-75.235462,39.898229
-8372076.634,4848551.558,121,12,980901,7,0,98090100070,-75.207644,39.880221
-8375256.698,4851910.336,121,12,980901,8,2,98090100080,-75.236211,39.903371
-8371507.569,4875812.197,144,14,23100,1,1285,2310000010,-75.202532,40.067886
-8370881.174,4871230.767,143,14,23500,1,1108,2350000010,-75.196905,40.036383
-8370519.497,4871952.097,143,14,23600,1,1713,2360000010,-75.193656,40.041344
-8370727.108,4872814.388,143,14,23600,2,985,2360000020,-75.195521,40.047274
-8370061.417,4873522.308,143,14,23700,1,2107,2370000010,-75.189541,40.052142
-8369690.278,4872316.344,143,14,23700,2,900,2370000020,-75.186207,40.043849
-8369851.802,4872734.409,143,14,23700,3,1843,2370000030,-75.187658,40.046724
-8369335.725,4872222.264,143,14,23800,1,776,2380000010,-75.183022,40.043202
-8369171.64,4871689.644,143,14,23800,2,749,2380000020,-75.181548,40.039539
-8368956.015,4871167.23,143,14,23800,3,843,2380000030,-75.179611,40.035946
-8369448.715,4871265.808,143,14,23800,4,922,2380000040,-75.184037,40.036624
-8369687.606,4871754.929,143,14,23800,5,1151,2380000050,-75.186183,40.039988
-8369724.342,4871080.866,143,14,23900,1,1021,2390000010,-75.186513,40.035352
-8368566.396,4870708.087,143,14,24100,1,1343,2410000010,-75.176111,40.032788
-8366981.763,4871227.859,142,14,24500,1,2085,2450000010,-75.161876,40.036363
-8366998.35,4870450.464,142,14,24500,2,2166,2450000020,-75.162025,40.031016
-8367770.573,4871029.543,142,14,24600,1,806,2460000010,-75.168962,40.034999
-8368069.689,4872178.496,142,14,24600,2,1264,2460000020,-75.171649,40.042901
-8368333.739,4871724.25,142,14,24600,3,886,2460000030,-75.174021,40.039777
-8367573.093,4871653.73,142,14,24700,1,1590,2470000010,-75.167188,40.039292
-8367182.584,4872112.19,142,14,24700,2,1591,2470000020,-75.16368,40.042445
-8366926.104,4872587.393,141,14,24700,3,1308,2470000030,-75.161376,40.045713
-8367252.047,4872958.499,141,14,24800,1,740,2480000010,-75.164304,40.048265
-8367567.193,4872676.242,142,14,24800,2,1172,2480000020,-75.167135,40.046324
-8366703.131,4873769.685,141,14,24900,1,1232,2490000010,-75.159373,40.053843
-8366625.207,4873304.023,141,14,24900,2,643,2490000020,-75.158673,40.050641
-8366729.959,4872958.062,141,14,24900,3,729,2490000030,-75.159614,40.048262
-8366954.156,4873322.783,141,14,24900,4,808,2490000040,-75.161628,40.05077
-8368325.056,4872409.262,142,14,25200,1,931,2520000010,-75.173943,40.044488
-8368834.676,4872070.894,142,14,25200,2,820,2520000020,-75.178521,40.042161
-8368788.479,4872487.349,142,14,25200,3,969,2520000030,-75.178106,40.045025
-8368619.162,4872721.03,142,14,25200,4,1112,2520000040,-75.176585,40.046632
-8368253.7,4872916.618,142,14,25200,5,922,2520000050,-75.173302,40.047977
-8369043.178,4873121.37,142,14,25200,6,1317,2520000060,-75.180394,40.049385
-8368586.879,4873191.755,142,14,25200,7,1196,2520000070,-75.176295,40.049869
-8368881.764,4873807.352,142,14,25300,1,968,2530000010,-75.178944,40.054102
-8369272.162,4873389.824,142,14,25300,2,787,2530000020,-75.182451,40.051231
-8369515.284,4873718.93,142,14,25300,3,732,2530000030,-75.184635,40.053494
-8369426.562,4874208.172,142,14,25300,4,747,2530000040,-75.183838,40.056858
-8369181.103,4874012.123,142,14,25300,5,625,2530000050,-75.181633,40.05551
-8368058.891,4874677.513,141,14,25400,1,744,2540000010,-75.171552,40.060085
-8368679.497,4874325.833,141,14,25400,2,1195,2540000020,-75.177127,40.057667
-8369087.372,4874589.083,141,14,25400,3,876,2540000030,-75.180791,40.059477
-8368492.48,4875046.224,141,14,25400,4,1337,2540000040,-75.175447,40.06262
-8369605.898,4875154.877,144,14,25500,1,690,2550000010,-75.185449,40.063367
-8369232.866,4875176.404,144,14,25500,2,1202,2550000020,-75.182098,40.063515
-8369876.404,4874615.699,144,14,25500,3,775,2550000030,-75.187879,40.05966
-8369642.967,4875913.294,144,14,25600,1,1029,2560000010,-75.185782,40.068581
-8370009.431,4875208.549,144,14,25600,2,722,2560000020,-75.189074,40.063736
-8370405.617,4875542.806,144,14,25600,3,858,2560000030,-75.192633,40.066034
-8370957.094,4876417.338,144,14,25700,1,842,2570000010,-75.197587,40.072046
-8371243.519,4876391.88,144,14,25700,2,715,2570000020,-75.20016,40.071871
-8370311.107,4876396.39,144,14,25700,3,744,2570000030,-75.191784,40.071902
-8370618.126,4876772.875,144,14,25700,4,1155,2570000040,-75.194542,40.07449
-8369299.435,4876647.766,144,14,25800,1,1663,2580000010,-75.182696,40.07363
-8368219.413,4877601.978,144,14,25900,1,737,2590000010,-75.172994,40.080189
-8368423.239,4877307.514,144,14,25900,2,751,2590000020,-75.174825,40.078165
-8368700.648,4877185.599,144,14,25900,3,795,2590000030,-75.177317,40.077327
-8368902.581,4877515.849,144,14,25900,4,884,2590000040,-75.179131,40.079597
-8368614.041,4877861.533,144,14,25900,5,1507,2590000050,-75.176539,40.081973
-8367800.63,4877134.535,144,14,26000,1,807,2600000010,-75.169232,40.076976
-8367807.754,4876718.322,144,14,26000,2,844,2600000020,-75.169296,40.074115
-8368180.118,4876945.702,144,14,26000,3,1199,2600000030,-75.172641,40.075678
-8368306.911,4876202.625,144,14,26100,1,1086,2610000010,-75.17378,40.07057
-8368672.818,4875745.867,144,14,26100,2,678,2610000020,-75.177067,40.06743
-8368688.959,4876548.99,144,14,26100,3,1296,2610000030,-75.177212,40.072951
-8367284.886,4875803.324,141,14,26200,1,668,2620000010,-75.164599,40.067825
-8367662.037,4876066.759,141,14,26200,2,891,2620000020,-75.167987,40.069636
-8367799.516,4875759.249,141,14,26200,3,1179,2620000030,-75.169222,40.067522
-8368021.933,4875370.585,141,14,26200,4,1338,2620000040,-75.17122,40.06485
-8367325.741,4876449.923,141,14,26301,1,1222,2630100010,-75.164966,40.07227
-8367193.938,4876828.011,141,14,26301,2,842,2630100020,-75.163782,40.074869
-8366919.981,4876631.182,141,14,26301,3,941,2630100030,-75.161321,40.073516
-8367258.726,4876177.896,141,14,26301,4,721,2630100040,-75.164364,40.0704
-8366107.571,4876012.646,141,14,26302,1,1365,2630200010,-75.154023,40.069264
-8366256.962,4875479.531,141,14,26302,2,1356,2630200020,-75.155365,40.065599
-8366851.408,4875881.583,141,14,26302,3,759,2630200030,-75.160705,40.068363
-8366559.974,4876270.122,141,14,26302,4,1873,2630200040,-75.158087,40.071034
-8366686.989,4875079.387,141,14,26400,1,2236,2640000010,-75.159228,40.062848
-8366911.855,4874563.34,141,14,26400,2,1270,2640000020,-75.161248,40.0593
-8367166.331,4875257.276,141,14,26400,3,1693,2640000030,-75.163534,40.064071
-8366100.224,4875000.553,141,14,26500,1,618,2650000010,-75.153957,40.062306
-8366204.976,4874698.167,141,14,26500,2,919,2650000020,-75.154898,40.060227
-8365851.425,4874632.862,141,14,26500,3,628,2650000030,-75.151722,40.059778
-8366585.021,4874264.166,141,14,26500,4,920,2650000040,-75.158312,40.057243
-8366077.626,4874167.886,141,14,26500,5,1200,2650000050,-75.153754,40.056581
-8365709.382,4875609.716,141,14,26600,1,2631,2660000010,-75.150446,40.066494
-8365644.26,4874997.207,141,14,26600,2,1454,2660000020,-75.149861,40.062283
-8365248.296,4875374.076,141,14,26600,3,2324,2660000030,-75.146304,40.064874
-8372407.03,4876720.067,144,14,38500,1,1855,3850000010,-75.210612,40.074127
-8372153.667,4873995.689,144,14,38600,1,1338,3860000010,-75.208336,40.055397
-8371901.862,4877414.882,144,14,38700,1,1594,3870000010,-75.206074,40.078903
-8374098.975,4878547.697,144,14,38700,2,655,3870000020,-75.225811,40.086689
-8370791.784,4874670.096,144,14,38800,1,734,3880000010,-75.196102,40.060034
-8370580.166,4874277.111,143,14,38800,2,1161,3880000020,-75.194201,40.057332
-8370329.697,4874151.452,143,14,38800,3,798,3880000030,-75.191951,40.056468
-8370852.008,4873532.052,143,14,38800,4,1190,3880000040,-75.196643,40.052209
-8367549.493,4873661.775,141,14,38900,1,926,3890000010,-75.166976,40.053101
-8367772.243,4874424.151,141,14,38900,2,1078,3890000020,-75.168977,40.058343
-8368418.898,4873836.73,141,14,38900,3,984,3890000030,-75.174786,40.054304
-8372173.259,4872338.592,143,14,980100,1,52,98010000010,-75.208512,40.044002
-8357110.841,4865331.385,151,15,18300,1,669,1830000010,-75.073204,39.995796
-8356964.345,4865710.356,151,15,18300,2,1328,1830000020,-75.071888,39.998404
-8357320.456,4865937.048,151,15,18300,3,1532,1830000030,-75.075087,39.999964
-8357568.031,4865431.648,151,15,18300,4,797,1830000040,-75.077311,39.996486
-8356848.573,4866389.286,151,15,18400,1,663,1840000010,-75.070848,40.003076
-8356393.387,4866174.354,151,15,18400,2,1615,1840000020,-75.066759,40.001597
-8361035.076,4869814.433,151,15,29200,1,2140,2920000010,-75.108456,40.026641
-8360246.489,4869521.944,151,15,29200,2,1301,2920000020,-75.101372,40.024629
-8358976.779,4869957.482,151,15,29200,3,764,2920000030,-75.089966,40.027625
-8358947.613,4868177.22,151,15,29300,1,1150,2930000010,-75.089704,40.015378
-8359120.604,4867607.174,151,15,29300,2,1876,2930000020,-75.091258,40.011456
-8358198.433,4867709.931,151,15,29400,1,711,2940000010,-75.082974,40.012163
-8358663.526,4867168.833,151,15,29400,2,1421,2940000020,-75.087152,40.00844
-8358308.083,4867490.756,151,15,29400,3,1176,2940000030,-75.083959,40.010655
-8356664.45,4868856.028,152,15,29800,1,1086,2980000010,-75.069194,40.020048
-8356154.941,4868198.005,152,15,29800,2,1117,2980000020,-75.064617,40.015521
-8356597.881,4868301.495,152,15,29800,3,799,2980000030,-75.068596,40.016233
-8356376.689,4867962.25,152,15,29800,4,1067,2980000040,-75.066609,40.013899
-8356792.134,4868149.604,152,15,29800,5,778,2980000050,-75.070341,40.015188
-8357556.787,4867869.664,151,15,29900,1,1314,2990000010,-75.07721,40.013262
-8357369.437,4867453.258,151,15,29900,2,860,2990000020,-75.075527,40.010397
-8356966.349,4867809.056,151,15,29900,3,795,2990000030,-75.071906,40.012845
-8357096.481,4868304.984,151,15,29900,4,1648,2990000040,-75.073075,40.016257
-8357190.101,4869096.166,152,15,30000,1,2169,3000000010,-75.073916,40.0217
-8357778.87,4868533.189,151,15,30000,2,1943,3000000020,-75.079205,40.017827
-8357581.5,4868845.271,151,15,30000,3,1416,3000000030,-75.077432,40.019974
-8358036.908,4868119.807,151,15,30000,4,1874,3000000040,-75.081523,40.014983
-8358321.441,4868913.445,151,15,30100,1,1063,3010000010,-75.084079,40.020443
-8358593.061,4868569.382,151,15,30100,2,2137,3010000020,-75.086519,40.018076
-8358949.617,4868828.555,151,15,30100,3,781,3010000030,-75.089722,40.019859
-8359210.438,4868881.902,151,15,30100,4,797,3010000040,-75.092065,40.020226
-8358832.286,4869259.119,151,15,30100,5,1437,3010000050,-75.088668,40.022821
-8358125.741,4869340.815,151,15,30200,1,1768,3020000010,-75.082321,40.023383
-8358195.205,4870174.24,152,15,30200,2,1910,3020000020,-75.082945,40.029116
-8358538.514,4869769.367,151,15,30200,3,1400,3020000030,-75.086029,40.026331
-8357906.219,4869792.481,152,15,30200,4,2353,3020000040,-75.080349,40.02649
-8354634.317,4870942.454,153,15,31501,1,1661,3150100010,-75.050957,40.0344
-8354130.596,4871497.716,153,15,31501,2,3703,3150100020,-75.046432,40.038219
-8354366.259,4871223.207,153,15,31501,3,2017,3150100030,-75.048549,40.036331
-8355221.75,4871548.896,153,15,31502,1,2261,3150200010,-75.056234,40.038571
-8354804.302,4872017.384,153,15,31502,2,989,3150200020,-75.052484,40.041793
-8355113.992,4871182.933,153,15,31502,3,1496,3150200030,-75.055266,40.036054
-8355395.965,4870986.653,153,15,31600,1,960,3160000010,-75.057799,40.034704
-8355258.596,4870500.476,152,15,31600,2,870,3160000020,-75.056565,40.03136
-8355625.06,4870156.649,152,15,31600,3,756,3160000030,-75.059857,40.028995
-8355848.367,4870428.802,152,15,31600,4,854,3160000040,-75.061863,40.030867
-8355590.885,4870713.902,152,15,31600,5,927,3160000050,-75.05955,40.032828
-8355037.405,4870729.459,153,15,31600,6,1097,3160000060,-75.054578,40.032935
-8355784.136,4871088.427,153,15,31600,7,1265,3160000070,-75.061286,40.035404
-8356328.377,4870184.998,152,15,31700,1,1479,3170000010,-75.066175,40.02919
-8356729.35,4870645.28,152,15,31700,2,1647,3170000020,-75.069777,40.032356
-8356087.704,4870167.989,152,15,31700,3,740,3170000030,-75.064013,40.029073
-8356259.581,4870690.059,152,15,31700,4,1571,3170000040,-75.065557,40.032664
-8356774.434,4870198.082,152,15,31700,5,1160,3170000050,-75.070182,40.02928
-8357422.759,4870671.74,152,15,31800,1,1441,3180000010,-75.076006,40.032538
-8357495.673,4870159.411,152,15,31800,2,1096,3180000020,-75.076661,40.029014
-8357750.706,4870331.105,152,15,31800,3,742,3180000030,-75.078952,40.030195
-8358024.218,4870444.358,152,15,31800,4,814,3180000040,-75.081409,40.030974
-8355911.151,4869604.951,152,15,31900,1,1167,3190000010,-75.062427,40.0252
-8355671.926,4869160.562,152,15,31900,2,1160,3190000020,-75.060278,40.022143
-8356106.183,4868796.14,152,15,31900,3,838,3190000030,-75.064179,40.019636
-8356259.804,4869135.269,152,15,31900,4,779,3190000040,-75.065559,40.021969
-8356256.798,4869513.949,152,15,31900,5,1189,3190000050,-75.065532,40.024574
-8354639.771,4870033.804,152,15,32000,1,904,3200000010,-75.051006,40.02815
-8354934.879,4869840.745,152,15,32000,2,1025,3200000020,-75.053657,40.026822
-8355242.789,4869976.962,152,15,32000,3,1131,3200000030,-75.056423,40.027759
